device_id,event_id,device_phone_brand,device_model,event_timestamp,event_latitude,event_longitude,event_app_id,event_app_installed,event_app_active,app_label_id,app_category,device_group,device_gender,device_age
-9182270938122267037,1680134,OPPO,R3,2016-05-04 17:44:32,27.20,111.44,1689704520045277579,1,0,1014,Consumer Finance,M23-26,M,23
-9182270938122267037,1680136,OPPO,R3,2016-05-04 17:44:47,27.20,111.44,XXX,XXX,XXX,XXX,XXX,M23-26,M,23
-9182270938122267037,1680137,OPPO,R3,2016-05-04 17:45:15,27.20,111.44,XXX,XXX,XXX,XXX,XXX,M23-26,M,23
-9182270938122267037,2056768,OPPO,R3,2016-05-03 16:37:05,27.20,111.44,XXX,XXX,XXX,XXX,XXX,M23-26,M,23
-9182270938122267037,2214682,OPPO,R3,2016-05-03 16:25:13,27.20,111.44,XXX,XXX,XXX,XXX,XXX,M23-26,M,23
-9182270938122267037,2370705,OPPO,R3,2016-05-03 16:32:54,27.20,111.44,XXX,XXX,XXX,XXX,XXX,M23-26,M,23
-9182270938122267037,2431806,OPPO,R3,2016-05-03 16:34:32,27.20,111.44,XXX,XXX,XXX,XXX,XXX,M23-26,M,23
-9182270938122267037,2618614,OPPO,R3,2016-05-03 16:32:25,27.20,111.44,XXX,XXX,XXX,XXX,XXX,M23-26,M,23
-9182270938122267037,2665299,OPPO,R3,2016-05-03 16:28:45,27.20,111.44,3717049149426646122,1,0,183,map,M23-26,M,23
-9182270938122267037,2704116,OPPO,R3,2016-05-03 16:34:02,27.20,111.44,XXX,XXX,XXX,XXX,XXX,M23-26,M,23
-9182270938122267037,2833542,OPPO,R3,2016-05-03 16:36:35,27.20,111.44,XXX,XXX,XXX,XXX,XXX,M23-26,M,23
-9182270938122267037,2991177,OPPO,R3,2016-05-05 07:12:35,27.20,111.43,3717049149426646122,1,1,183,map,M23-26,M,23
-9182270938122267037,3069990,OPPO,R3,2016-05-03 16:31:55,27.20,111.44,XXX,XXX,XXX,XXX,XXX,M23-26,M,23
-9182270938122267037,3225861,OPPO,R3,2016-05-05 07:13:10,27.20,111.43,XXX,XXX,XXX,XXX,XXX,M23-26,M,23
-9182172144147261534,1236356,三星,Galaxy Core Mini,2016-05-07 00:26:27,0.00,0.00,3717049149426646122,1,0,183,map,XXX,XXX,XXX
-9182131588740145929,2731729,XXX,XXX,2016-05-04 16:43:59,0.00,0.00,2692168850192535634,1,0,224,fashion outfit,XXX,XXX,XXX
-9182040156710847707,4850,三星,Galaxy S6 Edge,2016-05-02 07:22:22,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,14039,三星,Galaxy S6 Edge,2016-05-06 13:33:42,0.00,0.00,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,25138,三星,Galaxy S6 Edge,2016-05-04 21:48:20,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,52294,三星,Galaxy S6 Edge,2016-05-05 17:52:53,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,103059,三星,Galaxy S6 Edge,2016-05-02 15:34:20,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,123410,三星,Galaxy S6 Edge,2016-05-02 06:05:29,25.56,102.47,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,147345,三星,Galaxy S6 Edge,2016-05-02 12:28:07,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,170113,三星,Galaxy S6 Edge,2016-05-04 23:05:45,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,195907,三星,Galaxy S6 Edge,2016-05-02 08:03:41,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,204751,三星,Galaxy S6 Edge,2016-05-02 15:55:38,0.00,0.00,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,207473,三星,Galaxy S6 Edge,2016-05-05 17:47:35,25.56,102.47,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,207474,三星,Galaxy S6 Edge,2016-05-05 17:48:05,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,246955,三星,Galaxy S6 Edge,2016-05-02 09:20:37,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,262253,三星,Galaxy S6 Edge,2016-05-06 20:18:54,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,268726,三星,Galaxy S6 Edge,2016-05-04 03:30:53,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,285006,三星,Galaxy S6 Edge,2016-05-02 18:50:30,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,296183,三星,Galaxy S6 Edge,2016-05-02 06:19:29,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,302115,三星,Galaxy S6 Edge,2016-05-02 10:29:08,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,330460,三星,Galaxy S6 Edge,2016-05-02 07:58:09,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,352383,三星,Galaxy S6 Edge,2016-05-02 15:34:50,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,391617,三星,Galaxy S6 Edge,2016-05-03 22:59:47,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,437223,三星,Galaxy S6 Edge,2016-05-02 07:24:34,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,442810,三星,Galaxy S6 Edge,2016-05-02 10:32:30,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,443593,三星,Galaxy S6 Edge,2016-05-02 11:52:50,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,470152,三星,Galaxy S6 Edge,2016-05-06 19:02:04,0.00,0.00,5516228268441717785,1,1,1007,P2P net loan,M23-26,M,26
-9182040156710847707,476935,三星,Galaxy S6 Edge,2016-05-05 00:03:37,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,479035,三星,Galaxy S6 Edge,2016-05-04 03:35:33,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,480729,三星,Galaxy S6 Edge,2016-05-02 06:08:26,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,480736,三星,Galaxy S6 Edge,2016-05-02 06:17:59,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,483443,三星,Galaxy S6 Edge,2016-05-02 08:18:19,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,488658,三星,Galaxy S6 Edge,2016-05-02 11:42:25,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,519059,三星,Galaxy S6 Edge,2016-05-03 15:02:08,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,552921,三星,Galaxy S6 Edge,2016-05-06 14:19:35,25.57,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,552922,三星,Galaxy S6 Edge,2016-05-06 14:24:40,25.57,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,576042,三星,Galaxy S6 Edge,2016-05-02 12:48:45,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,598842,三星,Galaxy S6 Edge,2016-05-02 09:26:07,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,610280,三星,Galaxy S6 Edge,2016-05-02 18:53:11,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,652556,三星,Galaxy S6 Edge,2016-05-04 03:31:42,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,657375,三星,Galaxy S6 Edge,2016-05-02 09:23:27,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,702164,三星,Galaxy S6 Edge,2016-05-02 09:16:37,25.56,102.47,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,708412,三星,Galaxy S6 Edge,2016-05-02 13:43:31,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,717510,三星,Galaxy S6 Edge,2016-05-06 18:24:44,0.00,0.00,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,730057,三星,Galaxy S6 Edge,2016-05-02 09:13:29,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,731518,三星,Galaxy S6 Edge,2016-05-02 10:27:29,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,739277,三星,Galaxy S6 Edge,2016-05-02 18:55:56,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,742325,三星,Galaxy S6 Edge,2016-05-02 18:52:41,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,762205,三星,Galaxy S6 Edge,2016-05-02 07:58:39,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,837857,三星,Galaxy S6 Edge,2016-05-02 08:23:18,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,843063,三星,Galaxy S6 Edge,2016-05-02 11:41:55,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,883056,三星,Galaxy S6 Edge,2016-05-07 23:08:03,25.56,102.47,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,898319,三星,Galaxy S6 Edge,2016-05-02 10:34:48,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1019566,三星,Galaxy S6 Edge,2016-05-06 18:29:53,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1037425,三星,Galaxy S6 Edge,2016-05-02 12:14:16,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,1053468,三星,Galaxy S6 Edge,2016-05-02 06:08:31,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1059757,三星,Galaxy S6 Edge,2016-05-02 09:20:07,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1062278,三星,Galaxy S6 Edge,2016-05-02 11:50:51,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1071256,三星,Galaxy S6 Edge,2016-05-06 18:30:19,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1136116,三星,Galaxy S6 Edge,2016-05-02 06:11:32,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1163193,三星,Galaxy S6 Edge,2016-05-03 22:44:03,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1190476,三星,Galaxy S6 Edge,2016-05-03 23:02:12,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,1233885,三星,Galaxy S6 Edge,2016-05-02 18:56:13,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1298666,三星,Galaxy S6 Edge,2016-05-04 21:58:06,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1304472,三星,Galaxy S6 Edge,2016-05-02 06:08:06,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1307805,三星,Galaxy S6 Edge,2016-05-02 09:21:37,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1310173,三星,Galaxy S6 Edge,2016-05-02 11:53:50,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1312903,三星,Galaxy S6 Edge,2016-05-02 13:28:51,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,1333338,三星,Galaxy S6 Edge,2016-05-02 10:37:15,0.00,0.00,7014655825255656561,1,1,1011,Third-party card management,M23-26,M,26
-9182040156710847707,1348906,三星,Galaxy S6 Edge,2016-05-06 20:05:18,0.00,0.00,5516228268441717785,1,1,1007,P2P net loan,M23-26,M,26
-9182040156710847707,1358501,三星,Galaxy S6 Edge,2016-05-02 06:21:23,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1402870,三星,Galaxy S6 Edge,2016-05-06 18:23:55,0.00,0.00,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,1422089,三星,Galaxy S6 Edge,2016-05-02 10:26:28,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,1424607,三星,Galaxy S6 Edge,2016-05-02 12:19:10,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1441028,三星,Galaxy S6 Edge,2016-05-04 23:59:31,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1469084,三星,Galaxy S6 Edge,2016-05-02 06:06:34,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1565523,三星,Galaxy S6 Edge,2016-05-03 22:43:03,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,1577853,三星,Galaxy S6 Edge,2016-05-02 11:52:55,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1597353,三星,Galaxy S6 Edge,2016-05-02 06:18:59,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1641339,三星,Galaxy S6 Edge,2016-05-02 09:19:38,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1641721,三星,Galaxy S6 Edge,2016-05-02 09:18:30,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1641722,三星,Galaxy S6 Edge,2016-05-02 09:16:43,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1641724,三星,Galaxy S6 Edge,2016-05-02 09:22:08,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1699494,三星,Galaxy S6 Edge,2016-05-04 22:02:39,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1702870,三星,Galaxy S6 Edge,2016-05-05 01:05:41,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1705669,三星,Galaxy S6 Edge,2016-05-02 06:17:18,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1706770,三星,Galaxy S6 Edge,2016-05-02 07:19:42,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1753080,三星,Galaxy S6 Edge,2016-05-05 17:52:22,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1797463,三星,Galaxy S6 Edge,2016-05-02 10:34:18,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1825131,三星,Galaxy S6 Edge,2016-05-02 11:54:20,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1827724,三星,Galaxy S6 Edge,2016-05-02 13:32:14,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1833064,三星,Galaxy S6 Edge,2016-05-05 17:51:07,25.56,102.47,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,1876687,三星,Galaxy S6 Edge,2016-05-04 03:34:26,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1890363,三星,Galaxy S6 Edge,2016-05-02 10:29:53,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,1910107,三星,Galaxy S6 Edge,2016-05-04 21:58:36,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,1918906,三星,Galaxy S6 Edge,2016-05-04 00:33:52,25.56,102.47,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,2009546,三星,Galaxy S6 Edge,2016-05-03 22:49:08,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2015041,三星,Galaxy S6 Edge,2016-05-02 06:06:08,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2024697,三星,Galaxy S6 Edge,2016-05-06 13:27:20,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2100884,三星,Galaxy S6 Edge,2016-05-04 03:35:13,25.56,102.47,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,2117962,三星,Galaxy S6 Edge,2016-05-02 18:49:16,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2139793,三星,Galaxy S6 Edge,2016-05-05 01:05:07,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2142573,三星,Galaxy S6 Edge,2016-05-02 06:18:29,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2145257,三星,Galaxy S6 Edge,2016-05-02 08:00:46,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2164279,三星,Galaxy S6 Edge,2016-05-05 19:08:41,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2172784,三星,Galaxy S6 Edge,2016-05-04 23:59:32,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,2177995,三星,Galaxy S6 Edge,2016-05-02 08:16:26,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2191725,三星,Galaxy S6 Edge,2016-05-06 18:28:09,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,2213580,三星,Galaxy S6 Edge,2016-05-03 15:02:44,25.56,102.47,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,2234534,三星,Galaxy S6 Edge,2016-05-02 11:47:45,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2237391,三星,Galaxy S6 Edge,2016-05-02 13:43:12,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2250976,三星,Galaxy S6 Edge,2016-05-04 22:03:39,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2256658,三星,Galaxy S6 Edge,2016-05-02 06:10:31,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2338083,三星,Galaxy S6 Edge,2016-05-02 13:43:46,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2341257,三星,Galaxy S6 Edge,2016-05-02 15:33:50,0.00,0.00,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,2341260,三星,Galaxy S6 Edge,2016-05-02 15:53:58,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2378360,三星,Galaxy S6 Edge,2016-05-04 21:45:00,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2448713,三星,Galaxy S6 Edge,2016-05-02 10:34:49,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2451209,三星,Galaxy S6 Edge,2016-05-02 12:14:46,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2452642,三星,Galaxy S6 Edge,2016-05-02 13:28:11,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2475265,三星,Galaxy S6 Edge,2016-05-02 10:37:12,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2628511,三星,Galaxy S6 Edge,2016-05-04 23:09:08,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2630041,三星,Galaxy S6 Edge,2016-05-05 00:02:57,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2630043,三星,Galaxy S6 Edge,2016-05-05 00:03:24,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2633480,三星,Galaxy S6 Edge,2016-05-05 00:01:04,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2636959,三星,Galaxy S6 Edge,2016-05-02 06:12:32,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2636960,三星,Galaxy S6 Edge,2016-05-02 06:13:02,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2664132,三星,Galaxy S6 Edge,2016-05-03 15:01:03,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2670692,三星,Galaxy S6 Edge,2016-05-05 17:51:53,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2697724,三星,Galaxy S6 Edge,2016-05-02 11:53:20,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2702816,三星,Galaxy S6 Edge,2016-05-02 15:53:19,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,2774663,三星,Galaxy S6 Edge,2016-05-02 10:33:48,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2781256,三星,Galaxy S6 Edge,2016-05-02 15:49:33,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,2786986,三星,Galaxy S6 Edge,2016-05-06 19:03:03,0.00,0.00,5516228268441717785,1,1,1007,P2P net loan,M23-26,M,26
-9182040156710847707,2806456,三星,Galaxy S6 Edge,2016-05-02 15:50:33,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2818265,三星,Galaxy S6 Edge,2016-05-04 00:26:52,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2844251,三星,Galaxy S6 Edge,2016-05-04 03:32:36,25.56,102.47,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,2912704,三星,Galaxy S6 Edge,2016-05-03 15:05:32,25.56,102.47,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,2932324,三星,Galaxy S6 Edge,2016-05-02 06:11:02,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2954138,三星,Galaxy S6 Edge,2016-05-05 19:07:22,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,2999664,三星,Galaxy S6 Edge,2016-05-06 13:34:06,25.56,102.47,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,3010240,三星,Galaxy S6 Edge,2016-05-05 00:00:35,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,3014688,三星,Galaxy S6 Edge,2016-05-04 21:52:02,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,3014689,三星,Galaxy S6 Edge,2016-05-04 21:50:21,25.56,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,3029204,三星,Galaxy S6 Edge,2016-05-03 15:13:03,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,3058180,三星,Galaxy S6 Edge,2016-05-02 09:18:21,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,3058181,三星,Galaxy S6 Edge,2016-05-02 09:18:52,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,3063196,三星,Galaxy S6 Edge,2016-05-02 10:29:08,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,3117921,三星,Galaxy S6 Edge,2016-05-06 18:23:44,25.57,102.47,7167114343576723123,1,1,1014,Consumer Finance,M23-26,M,26
-9182040156710847707,3147111,三星,Galaxy S6 Edge,2016-05-02 11:42:38,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,3150464,三星,Galaxy S6 Edge,2016-05-02 15:18:43,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,3150874,三星,Galaxy S6 Edge,2016-05-02 13:42:18,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,3189046,三星,Galaxy S6 Edge,2016-05-04 22:04:10,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9182040156710847707,3205693,三星,Galaxy S6 Edge,2016-05-06 19:14:01,0.00,0.00,5516228268441717785,1,1,1007,P2P net loan,M23-26,M,26
-9182040156710847707,3216418,三星,Galaxy S6 Edge,2016-05-07 23:14:30,25.56,102.47,3717049149426646122,1,0,183,map,M23-26,M,26
-9182040156710847707,3252117,三星,Galaxy S6 Edge,2016-05-04 23:06:16,25.56,102.47,XXX,XXX,XXX,XXX,XXX,M23-26,M,26
-9181898531916877432,21763,努比亚,Z5S Mini,2016-05-03 19:05:35,0.00,0.00,5521284031585796822,1,1,179,video,XXX,XXX,XXX
-9181898531916877432,28094,努比亚,Z5S Mini,2016-05-03 23:27:15,0.00,0.00,6611625488841405564,1,1,1007,P2P net loan,XXX,XXX,XXX
-9181898531916877432,99855,努比亚,Z5S Mini,2016-05-03 08:55:46,0.00,0.00,3717049149426646122,1,0,183,map,XXX,XXX,XXX
-9181898531916877432,112587,努比亚,Z5S Mini,2016-05-05 22:25:44,0.00,0.00,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9181898531916877432,126960,努比亚,Z5S Mini,2016-05-03 09:07:06,0.00,0.00,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9181898531916877432,178384,努比亚,Z5S Mini,2016-05-07 14:06:43,0.00,0.00,-7415162074236563806,1,1,548,Industry tag,XXX,XXX,XXX
-9181898531916877432,244260,努比亚,Z5S Mini,2016-05-01 07:32:18,0.00,0.00,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
-9181898531916877432,270871,努比亚,Z5S Mini,2016-05-03 07:28:40,0.00,0.00,3717049149426646122,1,0,183,map,XXX,XXX,XXX
-9181898531916877432,298754,努比亚,Z5S Mini,2016-05-01 08:11:39,0.00,0.00,7522169850078921130,1,1,179,video,XXX,XXX,XXX
-9181898531916877432,319401,努比亚,Z5S Mini,2016-05-05 20:21:49,0.00,0.00,-5839858269967688123,1,1,730,And the Church,XXX,XXX,XXX
